floor,date,hour,avg_num,total
T1 단기주차장지하1층,2021-12-27,2,453,973
T1 단기주차장지하2층,2021-12-27,2,583,1339
T2 단기주차장지상1층,2021-12-27,2,159,988
T2 단기주차장지상2층,2021-12-27,2,209,470
T2 단기주차장지상3층,2021-12-27,2,368,448
T2 단기주차장지상4층,2021-12-27,2,477,486
T2 단기주차장지하M층,2021-12-27,2,572,751
T1 장기 P1 주차장,2021-12-27,2,480,2762
T1 장기 P1 주차타워,2021-12-27,2,703,1374
T1 장기 P2 주차장,2021-12-27,2,2177,2592
T1 장기 P2 주차타워,2021-12-27,2,1230,1375
T1 장기 P3 주차장,2021-12-27,2,0,0
T1 예약주차장,2021-12-27,2,436,1382
T2 장기 주차장,2021-12-27,2,208,2847
T2 예약 주차장,2021-12-27,2,45,936
T1 단기주차장지상층,2021-12-27,3,133,993
T1 단기주차장지하1층,2021-12-27,3,257,973
T1 단기주차장지하2층,2021-12-27,3,439,1339
T2 단기주차장지상1층,2021-12-27,3,854,988
T2 단기주차장지상2층,2021-12-27,3,208,470
T2 단기주차장지상3층,2021-12-27,3,416,448
T2 단기주차장지상4층,2021-12-27,3,313,486
T2 단기주차장지하M층,2021-12-27,3,655,751
T1 장기 P1 주차장,2021-12-27,3,138,2762
T1 장기 P1 주차타워,2021-12-27,3,857,1374
T1 장기 P2 주차장,2021-12-27,3,482,2592
T1 장기 P2 주차타워,2021-12-27,3,986,1375
T1 장기 P3 주차장,2021-12-27,3,0,0
T1 예약주차장,2021-12-27,3,83,1382
T2 장기 주차장,2021-12-27,3,2493,2847
T2 예약 주차장,2021-12-27,3,280,936
T1 단기주차장지상층,2021-12-27,4,650,993
T1 단기주차장지하1층,2021-12-27,4,923,973
T1 단기주차장지하2층,2021-12-27,4,426,1339
T2 단기주차장지상1층,2021-12-27,4,828,988
T2 단기주차장지상2층,2021-12-27,4,106,470
T2 단기주차장지상3층,2021-12-27,4,158,448
T2 단기주차장지상4층,2021-12-27,4,26,486
T2 단기주차장지하M층,2021-12-27,4,489,751
T1 장기 P1 주차장,2021-12-27,4,1833,2762
T1 장기 P1 주차타워,2021-12-27,4,53,1374
T1 장기 P2 주차장,2021-12-27,4,999,2592
T1 장기 P2 주차타워,2021-12-27,4,122,1375
T1 장기 P3 주차장,2021-12-27,4,0,0
T1 예약주차장,2021-12-27,4,910,1382
T2 장기 주차장,2021-12-27,4,914,2847
T2 예약 주차장,2021-12-27,4,364,936
T1 단기주차장지상층,2021-12-27,5,662,993
T1 단기주차장지하1층,2021-12-27,5,297,973
T1 단기주차장지하2층,2021-12-27,5,96,1339
T2 단기주차장지상1층,2021-12-27,5,339,988
T2 단기주차장지상2층,2021-12-27,5,334,470
T2 단기주차장지상3층,2021-12-27,5,182,448
T2 단기주차장지상4층,2021-12-27,5,23,486
T2 단기주차장지하M층,2021-12-27,5,29,751
T1 장기 P1 주차장,2021-12-27,5,1460,2762
T1 장기 P1 주차타워,2021-12-27,5,640,1374
T1 장기 P2 주차장,2021-12-27,5,1604,2592
T1 장기 P2 주차타워,2021-12-27,5,1338,1375
T1 장기 P3 주차장,2021-12-27,5,0,0
T1 예약주차장,2021-12-27,5,1124,1382
T2 장기 주차장,2021-12-27,5,2578,2847
T2 예약 주차장,2021-12-27,5,317,936
T1 단기주차장지상층,2021-12-27,6,801,993
T1 단기주차장지하1층,2021-12-27,6,371,973
T1 단기주차장지하2층,2021-12-27,6,437,1339
T2 단기주차장지상1층,2021-12-27,6,879,988
T2 단기주차장지상2층,2021-12-27,6,322,470
T2 단기주차장지상3층,2021-12-27,6,314,448
T2 단기주차장지상4층,2021-12-27,6,483,486
T2 단기주차장지하M층,2021-12-27,6,518,751
T1 장기 P1 주차장,2021-12-27,6,1157,2762
T1 장기 P1 주차타워,2021-12-27,6,873,1374
T1 장기 P2 주차장,2021-12-27,6,1568,2592
T1 장기 P2 주차타워,2021-12-27,6,653,1375
T1 장기 P3 주차장,2021-12-27,6,0,0
T1 예약주차장,2021-12-27,6,1155,1382
T2 장기 주차장,2021-12-27,6,1750,2847
T2 예약 주차장,2021-12-27,6,600,936
T1 단기주차장지상층,2021-12-27,7,168,993
T1 단기주차장지하1층,2021-12-27,7,907,973
T1 단기주차장지하2층,2021-12-27,7,374,1339
T2 단기주차장지상1층,2021-12-27,7,581,988
T2 단기주차장지상2층,2021-12-27,7,94,470
T2 단기주차장지상3층,2021-12-27,7,218,448
T2 단기주차장지상4층,2021-12-27,7,255,486
T2 단기주차장지하M층,2021-12-27,7,451,751
T1 장기 P1 주차장,2021-12-27,7,1105,2762
T1 장기 P1 주차타워,2021-12-27,7,383,1374
T1 장기 P2 주차장,2021-12-27,7,382,2592
T1 장기 P2 주차타워,2021-12-27,7,805,1375
T1 장기 P3 주차장,2021-12-27,7,0,0
T1 예약주차장,2021-12-27,7,646,1382
T2 장기 주차장,2021-12-27,7,1641,2847
T2 예약 주차장,2021-12-27,7,68,936
T1 단기주차장지상층,2021-12-27,8,512,993
T1 단기주차장지하1층,2021-12-27,8,323,973
T1 단기주차장지하2층,2021-12-27,8,139,1339
T2 단기주차장지상1층,2021-12-27,8,186,988
T2 단기주차장지상2층,2021-12-27,8,101,470
T2 단기주차장지상3층,2021-12-27,8,226,448
T2 단기주차장지상4층,2021-12-27,8,199,486
T2 단기주차장지하M층,2021-12-27,8,127,751
T1 장기 P1 주차장,2021-12-27,8,870,2762
T1 장기 P1 주차타워,2021-12-27,8,866,1374
T1 장기 P2 주차장,2021-12-27,8,1270,2592
T1 장기 P2 주차타워,2021-12-27,8,885,1375
T1 장기 P3 주차장,2021-12-27,8,0,0
T1 예약주차장,2021-12-27,8,162,1382
T2 장기 주차장,2021-12-27,8,1313,2847
T2 예약 주차장,2021-12-27,8,533,936
T1 단기주차장지상층,2021-12-27,9,610,993
T1 단기주차장지하1층,2021-12-27,9,954,973
T1 단기주차장지하2층,2021-12-27,9,713,1339
T2 단기주차장지상1층,2021-12-27,9,386,988
T2 단기주차장지상2층,2021-12-27,9,158,470
T2 단기주차장지상3층,2021-12-27,9,341,448
T2 단기주차장지상4층,2021-12-27,9,134,486
T2 단기주차장지하M층,2021-12-27,9,176,751
T1 장기 P1 주차장,2021-12-27,9,2332,2762
T1 장기 P1 주차타워,2021-12-27,9,434,1374
T1 장기 P2 주차장,2021-12-27,9,1442,2592
T1 장기 P2 주차타워,2021-12-27,9,619,1375
T1 장기 P3 주차장,2021-12-27,9,0,0
T1 예약주차장,2021-12-27,9,239,1382
T2 장기 주차장,2021-12-27,9,1996,2847
T2 예약 주차장,2021-12-27,9,863,936
T1 단기주차장지상층,2021-12-27,10,961,993
T1 단기주차장지하1층,2021-12-27,10,289,973
T1 단기주차장지하2층,2021-12-27,10,122,1339
T2 단기주차장지상1층,2021-12-27,10,627,988
T2 단기주차장지상2층,2021-12-27,10,371,470
T2 단기주차장지상3층,2021-12-27,10,44,448
T2 단기주차장지상4층,2021-12-27,10,435,486
T2 단기주차장지하M층,2021-12-27,10,578,751
T1 장기 P1 주차장,2021-12-27,10,379,2762
T1 장기 P1 주차타워,2021-12-27,10,1283,1374
T1 장기 P2 주차장,2021-12-27,10,994,2592
T1 장기 P2 주차타워,2021-12-27,10,728,1375
T1 장기 P3 주차장,2021-12-27,10,0,0
T1 예약주차장,2021-12-27,10,540,1382
T2 장기 주차장,2021-12-27,10,1064,2847
T2 예약 주차장,2021-12-27,10,604,936
T1 단기주차장지상층,2021-12-27,11,849,993
T1 단기주차장지하1층,2021-12-27,11,823,973
T1 단기주차장지하2층,2021-12-27,11,669,1339
T2 단기주차장지상1층,2021-12-27,11,295,988
T2 단기주차장지상2층,2021-12-27,11,277,470
T2 단기주차장지상3층,2021-12-27,11,400,448
T2 단기주차장지상4층,2021-12-27,11,372,486
T2 단기주차장지하M층,2021-12-27,11,612,751
T1 장기 P1 주차장,2021-12-27,11,2193,2762
T1 장기 P1 주차타워,2021-12-27,11,779,1374
T1 장기 P2 주차장,2021-12-27,11,442,2592
T1 장기 P2 주차타워,2021-12-27,11,228,1375
T1 장기 P3 주차장,2021-12-27,11,0,0
T1 예약주차장,2021-12-27,11,52,1382
T2 장기 주차장,2021-12-27,11,1246,2847
T2 예약 주차장,2021-12-27,11,352,936
T1 단기주차장지상층,2021-12-27,12,474,993
T1 단기주차장지하1층,2021-12-27,12,630,973
T1 단기주차장지하2층,2021-12-27,12,319,1339
T2 단기주차장지상1층,2021-12-27,12,723,988
T2 단기주차장지상2층,2021-12-27,12,7,470
T2 단기주차장지상3층,2021-12-27,12,88,448
T2 단기주차장지상4층,2021-12-27,12,103,486
T2 단기주차장지하M층,2021-12-27,12,361,751
T1 장기 P1 주차장,2021-12-27,12,2287,2762
T1 장기 P1 주차타워,2021-12-27,12,59,1374
T1 장기 P2 주차장,2021-12-27,12,578,2592
T1 장기 P2 주차타워,2021-12-27,12,1107,1375
T1 장기 P3 주차장,2021-12-27,12,0,0
T1 예약주차장,2021-12-27,12,334,1382
T2 장기 주차장,2021-12-27,12,2631,2847
T2 예약 주차장,2021-12-27,12,229,936
T1 단기주차장지상층,2021-12-27,13,864,993
T1 단기주차장지하1층,2021-12-27,13,769,973
T1 단기주차장지하2층,2021-12-27,13,1092,1339
T2 단기주차장지상1층,2021-12-27,13,336,988
T2 단기주차장지상2층,2021-12-27,13,367,470
T2 단기주차장지상3층,2021-12-27,13,41,448
T2 단기주차장지상4층,2021-12-27,13,453,486
T2 단기주차장지하M층,2021-12-27,13,93,751
T1 장기 P1 주차장,2021-12-27,13,1711,2762
T1 장기 P1 주차타워,2021-12-27,13,1053,1374
T1 장기 P2 주차장,2021-12-27,13,940,2592
T1 장기 P2 주차타워,2021-12-27,13,1194,1375
T1 장기 P3 주차장,2021-12-27,13,0,0
T1 예약주차장,2021-12-27,13,388,1382
T2 장기 주차장,2021-12-27,13,1545,2847
T2 예약 주차장,2021-12-27,13,356,936
T1 단기주차장지상층,2021-12-27,14,908,993
T1 단기주차장지하1층,2021-12-27,14,78,973
T1 단기주차장지하2층,2021-12-27,14,558,1339
T2 단기주차장지상1층,2021-12-27,14,135,988
T2 단기주차장지상2층,2021-12-27,14,205,470
T2 단기주차장지상3층,2021-12-27,14,290,448
T2 단기주차장지상4층,2021-12-27,14,403,486
T2 단기주차장지하M층,2021-12-27,14,500,751
T1 장기 P1 주차장,2021-12-27,14,1374,2762
T1 장기 P1 주차타워,2021-12-27,14,1155,1374
T1 장기 P2 주차장,2021-12-27,14,2101,2592
T1 장기 P2 주차타워,2021-12-27,14,7,1375
T1 장기 P3 주차장,2021-12-27,14,0,0
T1 예약주차장,2021-12-27,14,470,1382
T2 장기 주차장,2021-12-27,14,1354,2847
T2 예약 주차장,2021-12-27,14,772,936
T1 단기주차장지상층,2021-12-27,15,405,993
T1 단기주차장지하1층,2021-12-27,15,945,973
T1 단기주차장지하2층,2021-12-27,15,660,1339
T2 단기주차장지상1층,2021-12-27,15,45,988
T2 단기주차장지상2층,2021-12-27,15,439,470
T2 단기주차장지상3층,2021-12-27,15,419,448
T2 단기주차장지상4층,2021-12-27,15,24,486
T2 단기주차장지하M층,2021-12-27,15,436,751
T1 장기 P1 주차장,2021-12-27,15,264,2762
T1 장기 P1 주차타워,2021-12-27,15,296,1374
T1 장기 P2 주차장,2021-12-27,15,1636,2592
T1 장기 P2 주차타워,2021-12-27,15,1323,1375
T1 장기 P3 주차장,2021-12-27,15,0,0
T1 예약주차장,2021-12-27,15,396,1382
T2 장기 주차장,2021-12-27,15,677,2847
T2 예약 주차장,2021-12-27,15,148,936
T1 단기주차장지상층,2021-12-27,16,571,993
T1 단기주차장지하1층,2021-12-27,16,357,973
T1 단기주차장지하2층,2021-12-27,16,389,1339
T2 단기주차장지상1층,2021-12-27,16,215,988
T2 단기주차장지상2층,2021-12-27,16,271,470
T2 단기주차장지상3층,2021-12-27,16,308,448
T2 단기주차장지상4층,2021-12-27,16,368,486
T2 단기주차장지하M층,2021-12-27,16,25,751
T1 장기 P1 주차장,2021-12-27,16,1839,2762
T1 장기 P1 주차타워,2021-12-27,16,1061,1374
T1 장기 P2 주차장,2021-12-27,16,862,2592
T1 장기 P2 주차타워,2021-12-27,16,733,1375
T1 장기 P3 주차장,2021-12-27,16,0,0
T1 예약주차장,2021-12-27,16,514,1382
T2 장기 주차장,2021-12-27,16,1783,2847
T2 예약 주차장,2021-12-27,16,752,936
T1 단기주차장지상층,2021-12-27,17,878,993
T1 단기주차장지하1층,2021-12-27,17,206,973
T1 단기주차장지하2층,2021-12-27,17,627,1339
T2 단기주차장지상1층,2021-12-27,17,67,988
T2 단기주차장지상2층,2021-12-27,17,202,470
T2 단기주차장지상3층,2021-12-27,17,426,448
T2 단기주차장지상4층,2021-12-27,17,360,486
T2 단기주차장지하M층,2021-12-27,17,375,751
T1 장기 P1 주차장,2021-12-27,17,1261,2762
T1 장기 P1 주차타워,2021-12-27,17,576,1374
T1 장기 P2 주차장,2021-12-27,17,2245,2592
T1 장기 P2 주차타워,2021-12-27,17,532,1375
T1 장기 P3 주차장,2021-12-27,17,0,0
T1 예약주차장,2021-12-27,17,390,1382
T2 장기 주차장,2021-12-27,17,39,2847
T2 예약 주차장,2021-12-27,17,825,936
T1 단기주차장지상층,2021-12-27,18,248,993
T1 단기주차장지하1층,2021-12-27,18,403,973
T1 단기주차장지하2층,2021-12-27,18,1266,1339
T2 단기주차장지상1층,2021-12-27,18,890,988
T2 단기주차장지상2층,2021-12-27,18,199,470
T2 단기주차장지상3층,2021-12-27,18,37,448
T2 단기주차장지상4층,2021-12-27,18,247,486
T2 단기주차장지하M층,2021-12-27,18,404,751
T1 장기 P1 주차장,2021-12-27,18,249,2762
T1 장기 P1 주차타워,2021-12-27,18,1235,1374
T1 장기 P2 주차장,2021-12-27,18,2187,2592
T1 장기 P2 주차타워,2021-12-27,18,602,1375
T1 장기 P3 주차장,2021-12-27,18,0,0
T1 예약주차장,2021-12-27,18,324,1382
T2 장기 주차장,2021-12-27,18,2488,2847
T2 예약 주차장,2021-12-27,18,211,936
T1 단기주차장지상층,2021-12-27,19,142,993
T1 단기주차장지하1층,2021-12-27,19,342,973
T1 단기주차장지하2층,2021-12-27,19,201,1339
T2 단기주차장지상1층,2021-12-27,19,788,988
T2 단기주차장지상2층,2021-12-27,19,103,470
T2 단기주차장지상3층,2021-12-27,19,142,448
T2 단기주차장지상4층,2021-12-27,19,211,486
T2 단기주차장지하M층,2021-12-27,19,18,751
T1 장기 P1 주차장,2021-12-27,19,2011,2762
T1 장기 P1 주차타워,2021-12-27,19,1023,1374
T1 장기 P2 주차장,2021-12-27,19,892,2592
T1 장기 P2 주차타워,2021-12-27,19,906,1375
T1 장기 P3 주차장,2021-12-27,19,0,0
T1 예약주차장,2021-12-27,19,757,1382
T2 장기 주차장,2021-12-27,19,2844,2847
T2 예약 주차장,2021-12-27,19,900,936
T1 단기주차장지상층,2021-12-27,20,329,993
T1 단기주차장지하1층,2021-12-27,20,966,973
T1 단기주차장지하2층,2021-12-27,20,1277,1339
T2 단기주차장지상1층,2021-12-27,20,785,988
T2 단기주차장지상2층,2021-12-27,20,299,470
T2 단기주차장지상3층,2021-12-27,20,378,448
T2 단기주차장지상4층,2021-12-27,20,386,486
T2 단기주차장지하M층,2021-12-27,20,180,751
T1 장기 P1 주차장,2021-12-27,20,2343,2762
T1 장기 P1 주차타워,2021-12-27,20,745,1374
T1 장기 P2 주차장,2021-12-27,20,508,2592
T1 장기 P2 주차타워,2021-12-27,20,1323,1375
T1 장기 P3 주차장,2021-12-27,20,0,0
T1 예약주차장,2021-12-27,20,1380,1382
T2 장기 주차장,2021-12-27,20,689,2847
T2 예약 주차장,2021-12-27,20,184,936
T1 단기주차장지상층,2021-12-27,21,852,993
T1 단기주차장지하1층,2021-12-27,21,446,973
T1 단기주차장지하2층,2021-12-27,21,107,1339
T2 단기주차장지상1층,2021-12-27,21,746,988
T2 단기주차장지상2층,2021-12-27,21,148,470
T2 단기주차장지상3층,2021-12-27,21,239,448
T2 단기주차장지상4층,2021-12-27,21,74,486
T2 단기주차장지하M층,2021-12-27,21,71,751
T1 장기 P1 주차장,2021-12-27,21,2438,2762
T1 장기 P1 주차타워,2021-12-27,21,975,1374
T1 장기 P2 주차장,2021-12-27,21,134,2592
T1 장기 P2 주차타워,2021-12-27,21,715,1375
T1 장기 P3 주차장,2021-12-27,21,0,0
T1 예약주차장,2021-12-27,21,1335,1382
T2 장기 주차장,2021-12-27,21,621,2847
T2 예약 주차장,2021-12-27,21,609,936
T1 단기주차장지상층,2021-12-27,22,759,993
T1 단기주차장지하1층,2021-12-27,22,64,973
T1 단기주차장지하2층,2021-12-27,22,464,1339
T2 단기주차장지상1층,2021-12-27,22,438,988
T2 단기주차장지상2층,2021-12-27,22,138,470
T2 단기주차장지상3층,2021-12-27,22,418,448
T2 단기주차장지상4층,2021-12-27,22,200,486
T2 단기주차장지하M층,2021-12-27,22,521,751
T1 장기 P1 주차장,2021-12-27,22,871,2762
T1 장기 P1 주차타워,2021-12-27,22,249,1374
T1 장기 P2 주차장,2021-12-27,22,1171,2592
T1 장기 P2 주차타워,2021-12-27,22,865,1375
T1 장기 P3 주차장,2021-12-27,22,0,0
T1 예약주차장,2021-12-27,22,239,1382
T2 장기 주차장,2021-12-27,22,1738,2847
T2 예약 주차장,2021-12-27,22,665,936
T1 단기주차장지상층,2021-12-27,23,931,993
T1 단기주차장지하1층,2021-12-27,23,863,973
T1 단기주차장지하2층,2021-12-27,23,467,1339
T2 단기주차장지상1층,2021-12-27,23,505,988
T2 단기주차장지상2층,2021-12-27,23,6,470
T2 단기주차장지상3층,2021-12-27,23,334,448
T2 단기주차장지상4층,2021-12-27,23,125,486
T2 단기주차장지하M층,2021-12-27,23,244,751
T1 장기 P1 주차장,2021-12-27,23,266,2762
T1 장기 P1 주차타워,2021-12-27,23,1179,1374
T1 장기 P2 주차장,2021-12-27,23,789,2592
T1 장기 P2 주차타워,2021-12-27,23,1233,1375
T1 장기 P3 주차장,2021-12-27,23,0,0
T1 예약주차장,2021-12-27,23,35,1382
T2 장기 주차장,2021-12-27,23,2766,2847
T2 예약 주차장,2021-12-27,23,767,936
T1 단기주차장지상층,2021-12-28,0,157,993
T1 단기주차장지하1층,2021-12-28,0,697,973
T1 단기주차장지하2층,2021-12-28,0,383,1339
T2 단기주차장지상1층,2021-12-28,0,908,988
T2 단기주차장지상2층,2021-12-28,0,291,470
T2 단기주차장지상3층,2021-12-28,0,382,448
T2 단기주차장지상4층,2021-12-28,0,149,486
T2 단기주차장지하M층,2021-12-28,0,177,751
T1 장기 P1 주차장,2021-12-28,0,776,2762
T1 장기 P1 주차타워,2021-12-28,0,896,1374
T1 장기 P2 주차장,2021-12-28,0,319,2592
T1 장기 P2 주차타워,2021-12-28,0,1202,1375
T1 장기 P3 주차장,2021-12-28,0,0,0
T1 예약주차장,2021-12-28,0,1234,1382
T2 장기 주차장,2021-12-28,0,2649,2847
T2 예약 주차장,2021-12-28,0,853,936
T1 단기주차장지상층,2021-12-28,1,518,993
T1 단기주차장지하1층,2021-12-28,1,81,973
T1 단기주차장지하2층,2021-12-28,1,785,1339
T2 단기주차장지상1층,2021-12-28,1,144,988
T2 단기주차장지상2층,2021-12-28,1,229,470
T2 단기주차장지상3층,2021-12-28,1,374,448
T2 단기주차장지상4층,2021-12-28,1,41,486
T2 단기주차장지하M층,2021-12-28,1,151,751
T1 장기 P1 주차장,2021-12-28,1,641,2762
T1 장기 P1 주차타워,2021-12-28,1,1105,1374
T1 장기 P2 주차장,2021-12-28,1,2331,2592
T1 장기 P2 주차타워,2021-12-28,1,157,1375
T1 장기 P3 주차장,2021-12-28,1,0,0
T1 예약주차장,2021-12-28,1,975,1382
T2 장기 주차장,2021-12-28,1,1993,2847
T2 예약 주차장,2021-12-28,1,231,936
T1 단기주차장지상층,2021-12-28,2,394,993
T1 단기주차장지하1층,2021-12-28,2,594,973
T1 단기주차장지하2층,2021-12-28,2,331,1339
T2 단기주차장지상1층,2021-12-28,2,311,988
T2 단기주차장지상2층,2021-12-28,2,352,470
T2 단기주차장지상3층,2021-12-28,2,120,448
T2 단기주차장지상4층,2021-12-28,2,14,486
T2 단기주차장지하M층,2021-12-28,2,534,751
T1 장기 P1 주차장,2021-12-28,2,1804,2762
T1 장기 P1 주차타워,2021-12-28,2,139,1374
T1 장기 P2 주차장,2021-12-28,2,2369,2592
T1 장기 P2 주차타워,2021-12-28,2,52,1375
T1 장기 P3 주차장,2021-12-28,2,0,0
T1 예약주차장,2021-12-28,2,205,1382
T2 장기 주차장,2021-12-28,2,1440,2847
T2 예약 주차장,2021-12-28,2,745,936
T1 단기주차장지상층,2021-12-28,3,805,993
T1 단기주차장지하1층,2021-12-28,3,524,973
T1 단기주차장지하2층,2021-12-28,3,112,1339
T2 단기주차장지상1층,2021-12-28,3,399,988
T2 단기주차장지상2층,2021-12-28,3,394,470
T2 단기주차장지상3층,2021-12-28,3,34,448
T2 단기주차장지상4층,2021-12-28,3,258,486
T2 단기주차장지하M층,2021-12-28,3,226,751
T1 장기 P1 주차장,2021-12-28,3,1399,2762
T1 장기 P1 주차타워,2021-12-28,3,386,1374
T1 장기 P2 주차장,2021-12-28,3,1682,2592
T1 장기 P2 주차타워,2021-12-28,3,545,1375
